Year	DoY	Hour	NEE	PAR	T10
-	-	-	umolm-2s-1	umolm-2s-1	degC
2021	320	21.5	0.14443566	0.119	1.039
2021	320	22	0.16043507	0.228	1.038
2021	320	22.5	0.23940039	0.186	1.038
2021	320	23	0.30988768	0.099	1.035
2021	320	23.5	0.29660085	0.192	1.035
2021	321	0	0.27404857	0.187	1.034
2021	321	0.5	0.22735304	0.167	1.035
2021	321	1	0.22617111	0.16	1.031
2021	321	1.5	0.1734034	0.176	1.032
2021	321	2	0.22237916	0.167	1.033
2021	321	2.5	0.290024	0.149	1.03
2021	321	3	0.0994845	0.144	1.03
2021	321	3.5	0.14267738	0.152	1.029
2021	321	4	0.13085409	0.167	1.03
2021	321	4.5	0.13514718	0.149	1.032
2021	321	5	0.1572222	0.164	1.032
2021	321	5.5	0.1568853	0.155	1.031
2021	321	6	0.0040624	0.158	1.032
2021	321	6.5	0.1911449	0.145	1.033
2021	321	7	0.2322964	0.134	1.032
2021	321	7.5	0.1005344	0.141	1.032
2021	321	8	0.2233518	0.614	1.033
2021	321	8.5	0.12390646	3.66	1.031
2021	321	9	0.12191358	14.93	1.032
2021	321	9.5	0.0825108	22.8	1.03
2021	321	10	0.14004586	29.19	1.031
2021	321	10.5	0.04375189	34.53	1.029
2021	321	11	0.04831252	38.34	1.028
2021	321	11.5	-0.07241712	47.87	1.029
2021	321	12	-0.00109865	50.09	1.026
2021	321	12.5	-0.08243736	59.88	1.024
2021	321	13	0.04494356	47.25	1.019
2021	321	13.5	0.12297593	26.83	1.012
2021	321	14	-0.06318077	16.56	1.007
2021	321	14.5	0.06580638	8.79	1.003
2021	321	15	0.15416711	2.85	1
2021	321	15.5	0.1953839	0.368	1
2021	321	16	0.15245378	0.139	1
2021	321	16.5	0.17428946	0.142	0.998
2021	321	17	0.0715933	0.129	1
2021	321	17.5	0.09196781	0.127	1
2021	321	18	0.10036667	0.129	1.001
2021	321	18.5	0.03186168	0.142	1.002
2021	321	19	0.10648457	0.126	1.003
2021	321	19.5	0.07828544	0.092	1.003
2021	321	20	0.13848032	0.193	1.006
2021	321	20.5	0.18238956	0.183	1.007
2021	321	21	0.1386668	0.187	1.007
2021	321	21.5	0.14424634	0.175	1.007
2021	321	22	0.13899401	0.119	1.008
2021	321	22.5	0.02377554	0.172	1.007
2021	321	23	0.1916648	0.183	1.007
2021	321	23.5	0.19957459	0.191	1.005
2021	322	0	0.24747428	0.197	1.008
2021	322	0.5	0.29089803	0.175	1.008
2021	322	1	0.29018259	0.192	1.008
2021	322	1.5	0.26548567	0.172	1.009
2021	322	2	0.3308419	0.097	1.01
2021	322	2.5	0.2085414	0.198	1.01
2021	322	3	0.30158037	0.141	1.012
2021	322	3.5	0.3584525	0.126	1.013
2021	322	4	0.4345518	0.117	1.014
2021	322	4.5	0.2279447	0.116	1.016
2021	322	5	0.20966065	0.111	1.017
2021	322	5.5	0.27167072	0.105	1.016
2021	322	6	0.33227079	0.116	1.017
2021	322	6.5	0.35770448	0.125	1.016
2021	322	7	0.21429367	0.112	1.016
2021	322	7.5	0.2196903	0.145	1.016
2021	322	8	0.2084414	1.191	1.016
2021	322	8.5	0.1153859	8.55	1.016
2021	322	9	0.16659624	25.62	1.016
2021	322	9.5	0.0882024	54.13	1.018
2021	322	10	0.07628747	83.7	1.016
2021	322	10.5	0.09263094	110.2	1.017
2021	322	11	0.08261129	130.3	1.017
2021	322	11.5	0.06895639	141.5	1.016
2021	322	12	-0.0430274	130.4	1.016
2021	322	12.5	0.06397659	105.8	1.016
2021	322	13	0.05387144	98.6	1.014
2021	322	13.5	0.05389867	56.59	1.017
2021	322	14	0.05981263	41.89	1.017
2021	322	14.5	0.16915327	22.17	1.017
2021	322	15	0.1440628	6.075	1.015
2021	322	15.5	0.19558598	0.757	1.017
2021	322	16	0.18923326	0.187	1.017
2021	322	16.5	0.1390134	0.179	1.015
2021	322	17	0.17257917	0.121	1.014
2021	322	17.5	0.17903525	0.092	1.011
2021	322	18	0.2151818	0.113	1.011
2021	322	18.5	0.1446335	0.139	1.009
2021	322	19	0.18918501	0.147	1.008
2021	322	19.5	0.22430998	0.161	1.006
2021	322	20	0.17050879	0.149	1.004
2021	322	20.5	0.25084491	0.134	1.004
2021	322	21	0.13124169	0.112	1.002
2021	322	21.5	0.1750406	0.121	0.999
2021	322	22	0.20890013	0.109	0.998
2021	322	22.5	0.1872302	0.152	0.996
2021	322	23	0.19665933	0.173	0.994
2021	322	23.5	0.1430286	0.181	0.993
2021	323	0	0.13687358	0.165	0.991
2021	323	0.5	0.11252728	0.136	0.99
2021	323	1	0.15232275	0.162	0.986
2021	323	1.5	0.1503028	0.178	0.985
2021	323	2	0.18537114	0.143	0.982
2021	323	2.5	0.1455791	0.121	0.981
2021	323	3	0.0882517	0.131	0.979
2021	323	3.5	0.13601391	0.129	0.977
2021	323	4	0.1206134	0.117	0.974
2021	323	4.5	0.1544755	0.133	0.972
2021	323	5	0.14435111	0.133	0.972
2021	323	5.5	0.2350025	0.171	0.968
2021	323	6	0.11182789	0.126	0.967
2021	323	6.5	0.15624948	0.144	0.965
2021	323	7	0.18569048	0.168	0.962
2021	323	7.5	0.16642231	0.218	0.96
2021	323	8	0.2592625	0.681	0.959
2021	323	8.5	0.1543782	4.579	0.957
2021	323	9	0.15078418	11.41	0.956
2021	323	9.5	0.11646846	22.42	0.956
2021	323	10	0.14786232	26.98	0.954
2021	323	10.5	0.09155512	47.98	0.952
2021	323	11	0.0552316	56.63	0.952
2021	323	11.5	-0.0206614	61.63	0.95
2021	323	12	0.101546	75.93	0.948
2021	323	12.5	0.08952663	96	0.948
2021	323	13	0.10700351	74.74	0.948
2021	323	13.5	0.1315732	42.31	0.947
2021	323	14	0.1093961	22.07	0.946
2021	323	14.5	0.3493185	11.67	0.946
2021	323	15	0.18298832	4.444	0.946
2021	323	15.5	0.13284719	0.704	0.943
2021	323	16	0.10879367	0.146	0.942
2021	323	16.5	-0.0456956	0.191	0.94
2021	323	17	0.15959339	0.126	0.94
2021	323	17.5	0.0688355	0.103	0.938
2021	323	18	0.1494351	0.087	0.937
2021	323	18.5	0.0948344	0.062	0.933
2021	323	19	0.1107061	0.053	0.932
2021	323	19.5	0.08107547	0.078	0.93
2021	323	20	0.03098851	0.09	0.928
2021	323	20.5	0.051627	0.087	0.925
2021	323	21	0.11113166	0.073	0.924
2021	323	21.5	0.10879179	0.067	0.921
2021	323	22	0.06093582	0.081	0.919
2021	323	22.5	0.12706429	0.129	0.915
2021	323	23	0.1542938	0.146	0.913
2021	323	23.5	0.1337208	0.165	0.911
2021	324	0	0.0586535	0.149	0.909
2021	324	0.5	0.12283038	0.13	0.907
2021	324	1	0.15108316	0.105	0.904
2021	324	1.5	0.0587812	0.105	0.901
2021	324	2	0.19340993	0.114	0.899
2021	324	2.5	0.12429954	0.106	0.897
2021	324	3	0.0786908	0.112	0.894
2021	324	3.5	0.18799011	0.106	0.892
2021	324	4	0.13799833	0.122	0.89
2021	324	4.5	0.1963607	0.122	0.888
2021	324	5	0.0877066	0.113	0.887
2021	324	5.5	0.14017999	0.111	0.884
2021	324	6	0.26329331	0.102	0.88
2021	324	6.5	0.18663494	0.13	0.879
2021	324	7	0.15065201	0.118	0.877
2021	324	7.5	0.18177236	0.145	0.875
2021	324	8	0.19103813	0.86	0.872
2021	324	8.5	0.11487174	6.831	0.871
2021	324	9	0.0542541	21.97	0.869
2021	324	9.5	0.08185856	41.14	0.867
2021	324	10	0.09571679	65.67	0.865
2021	324	10.5	0.07661449	90.1	0.863
2021	324	11	0.04079162	110.7	0.861
2021	324	11.5	0.00212966	122.9	0.86
2021	324	12	0.0301402	123.8	0.861
2021	324	12.5	0.08378427	102.2	0.857
2021	324	13	0.06233606	93.6	0.856
2021	324	13.5	-0.1326289	67.56	0.854
2021	324	14	0.03949907	39.14	0.855
2021	324	14.5	0.08980755	17.27	0.854
2021	324	15	0.14762236	4.568	0.853
2021	324	15.5	0.1021487	0.54	0.852
2021	324	16	0.16879755	0.106	0.853
2021	324	16.5	0.11216158	0.081	0.852
2021	324	17	0.13063486	0.051	0.849
2021	324	17.5	0.13199043	0.056	0.847
2021	324	18	0.12712671	0.077	0.845
2021	324	18.5	0.1357565	0.074	0.843
2021	324	19	0.0754651	0.052	0.842
2021	324	19.5	0.0949201	0.056	0.84
2021	324	20	0.1375563	0.067	0.838
2021	324	20.5	0.11356095	0.064	0.835
2021	324	21	0.12326339	0.138	0.834
2021	324	21.5	0.11600477	0.166	0.83
2021	324	22	0.11396308	0.111	0.828
2021	324	22.5	0.09298411	0.219	0.826
2021	324	23	0.09429137	0.178	0.823
2021	324	23.5	0.11814776	0.097	0.82
2021	325	0	0.0647475	0.074	0.818
2021	325	0.5	0.12002162	0.053	0.814
2021	325	1	0.1205379	0.055	0.814
2021	325	1.5	0.10554096	0.05	0.81
2021	325	2	0.1382194	0.056	0.809
2021	325	2.5	0.13517249	0.049	0.807
2021	325	3	0.1123667	0.051	0.806
2021	325	3.5	0.13739327	0.059	0.804
2021	325	4	0.13544071	0.043	0.802
2021	325	4.5	0.12712474	0.047	0.801
2021	325	5	0.13185899	0.044	0.8
2021	325	5.5	0.11986773	0.048	0.799
2021	325	6	0.0821307	0.051	0.796
2021	325	6.5	0.1118009	0.042	0.796
2021	325	7	0.08492475	0.048	0.793
2021	325	7.5	0.10062791	0.063	0.793
2021	325	8	0.0764821	0.597	0.789
2021	325	8.5	0.06368474	5.497	0.787
2021	325	9	0.15608203	19.48	0.784
2021	325	9.5	0.09872166	38.16	0.782
2021	325	10	0.14361008	61.57	0.779
2021	325	10.5	0.12352194	85.4	0.774
2021	325	11	0.05856558	105.3	0.772
2021	325	11.5	0.10030729	116.8	0.769
2021	325	12	0.05440085	117.3	0.766
2021	325	12.5	0.08367263	107.4	0.764
2021	325	13	0.08561623	88.5	0.762
2021	325	13.5	0.06873158	64.31	0.76
2021	325	14	0.0564669	40.5	0.759
2021	325	14.5	0.10792537	19.88	0.758
2021	325	15	0.03980014	4.614	0.757
2021	325	15.5	0.15805489	0.423	0.753
2021	325	16	0.10519886	0.056	0.75
2021	325	16.5	0.07044237	0.06	0.747
2021	325	17	0.09993131	0.127	0.746
2021	325	17.5	0.09572476	0.167	0.743
2021	325	18	0.09729061	0.142	0.74
2021	325	18.5	0.13515833	0.131	0.737
2021	325	19	0.12198985	0.182	0.734
2021	325	19.5	0.13180034	0.174	0.732
2021	325	20	0.08624298	0.15	0.729
2021	325	20.5	-0.0062377	0.045	0.725
2021	325	21	0.06819287	0.056	0.722
2021	325	21.5	0.08513364	0.073	0.719
2021	325	22	0.0932365	0.044	0.715
2021	325	22.5	0.10290195	0.094	0.713
2021	325	23	0.02715641	0.049	0.708
2021	325	23.5	0.10585287	0.16	0.707
2021	326	0	0.11370842	0.188	0.704
2021	326	0.5	0.11551762	0.189	0.701
2021	326	1	0.15011743	0.199	0.7
2021	326	1.5	0.10721345	0.2	0.695
2021	326	2	0.09613831	0.196	0.692
2021	326	2.5	0.11775986	0.155	0.689
2021	326	3	0.0999056	0.197	0.686
2021	326	3.5	0.16756615	0.198	0.682
2021	326	4	0.09216219	0.115	0.68
2021	326	4.5	0.09911124	0.14	0.676
2021	326	5	0.10234328	0.189	0.673
2021	326	5.5	0.14692554	0.211	0.67
2021	326	6	0.14366607	0.208	0.668
2021	326	6.5	0.08348858	0.184	0.667
2021	326	7	0.08590989	0.204	0.661
2021	326	7.5	0.09565821	0.226	0.659
2021	326	8	0.08774494	0.565	0.657
2021	326	8.5	0.1192177	3.471	0.654
2021	326	9	0.09536356	11.52	0.65
2021	326	9.5	0.07790896	21.32	0.648
2021	326	10	0.08007634	30.43	0.646
2021	326	10.5	0.09279028	42.88	0.642
2021	326	11	0.05242841	29.85	0.641
2021	326	11.5	0.08531122	30.99	0.639
2021	326	12	0.0767632	52.22	0.637
2021	326	12.5	0.07258946	65.2	0.636
2021	326	13	0.08783756	49.67	0.635
2021	326	13.5	0.098016	37.33	0.633
2021	326	14	0.06899827	24.16	0.631
2021	326	14.5	0.12241311	9.65	0.63
2021	326	15	0.11958679	2.196	0.628
2021	326	15.5	0.0402422	0.332	0.626
2021	326	16	0.0931701	0.204	0.625
2021	326	16.5	0.11221283	0.17	0.623
2021	326	17	0.07449745	0.096	0.622
2021	326	17.5	0.09516759	0.047	0.622
2021	326	18	0.08795927	0.049	0.62
2021	326	18.5	0.08044425	0.041	0.618
2021	326	19	0.06259362	0.035	0.618
2021	326	19.5	0.07124288	0.043	0.617
2021	326	20	0.0603479	0.039	0.615
2021	326	20.5	0.06214308	0.025	0.614
2021	326	21	0.09161879	0.041	0.614
2021	326	21.5	0.0805126	0.048	0.611
2021	326	22	-0.07186187	0.049	0.61
2021	326	22.5	0.06191677	0.044	0.608
2021	326	23	0.06464709	0.059	0.607
2021	326	23.5	0.05949179	0.064	0.605
2021	327	0	0.05801602	0.051	0.605
2021	327	0.5	0.0732229	0.065	0.603
2021	327	1	0.0469885	0.061	0.601
2021	327	1.5	0.05569332	0.049	0.603
2021	327	2	0.064547	0.036	0.602
2021	327	2.5	0.07779606	0.051	0.599
2021	327	3	0.07828278	0.045	0.596
2021	327	3.5	0.11426155	0.065	0.598
2021	327	4	0.15332472	0.078	0.596
2021	327	4.5	0.10050818	0.084	0.593
2021	327	5	0.11005181	0.121	0.593
2021	327	5.5	0.1080549	0.161	0.591
2021	327	6	0.09637315	0.173	0.589
2021	327	6.5	0.08320758	0.178	0.587
2021	327	7	0.1596393	0.171	0.586
2021	327	7.5	0.0775242	0.171	0.583
2021	327	8	0.18151365	0.338	0.58
2021	327	8.5	0.08129705	1.8	0.58
2021	327	9	0.09480588	7.515	0.577
2021	327	9.5	0.0792291	17.82	0.575
2021	327	10	0.08865163	25.34	0.573
2021	327	10.5	0.07359793	33.14	0.573
2021	327	11	0.08467904	36.8	0.57
2021	327	11.5	0.06237561	34.22	0.571
2021	327	12	0.09480964	49.53	0.569
2021	327	12.5	0.036409	59.9	0.568
2021	327	13	0.0907781	54.93	0.567
2021	327	13.5	0.09028479	38.72	0.567
2021	327	14	0.08466342	13.28	0.566
2021	327	14.5	0.1174059	4.502	0.567
2021	327	15	0.1052367	1.321	0.565
2021	327	15.5	0.10400961	0.218	0.564
2021	327	16	0.09911942	0.15	0.564
2021	327	16.5	0.20686027	0.147	0.563
2021	327	17	0.09769878	0.143	0.565
2021	327	17.5	0.10526536	0.152	0.565
2021	327	18	0.12958817	0.167	0.565
2021	327	18.5	0.14652972	0.168	0.565
2021	327	19	0.11788417	0.174	0.565
2021	327	19.5	0.14396407	0.177	0.565
2021	327	20	0.1160942	0.158	0.566
2021	327	20.5	0.0914346	0.167	0.566
2021	327	21	0.11077159	0.129	0.565
2021	327	21.5	0.16911162	0.107	0.567
2021	327	22	0.16636034	0.103	0.566
2021	327	22.5	0.17938236	0.111	0.563
2021	327	23	0.18794178	0.116	0.563
2021	327	23.5	0.14689672	0.116	0.561
2021	328	0	0.17161869	0.111	0.561
2021	328	0.5	0.16029896	0.115	0.561
2021	328	1	0.132106	0.105	0.562
2021	328	1.5	0.1854252	0.087	0.56
2021	328	2	0.25225174	0.086	0.56
2021	328	2.5	0.1620567	0.087	0.562
2021	328	3	0.12101057	0.06	0.561
2021	328	3.5	0.1084246	0.068	0.561
2021	328	4	0.0997487	0.05	0.561
2021	328	4.5	0.13504066	0.048	0.561
2021	328	5	0.08781578	0.062	0.56
2021	328	5.5	0.06010821	0.044	0.56
2021	328	6	0.04626461	0.045	0.56
2021	328	6.5	0.14627892	0.06	0.561
2021	328	7	0.08972372	0.055	0.561
2021	328	7.5	0.07046142	0.07	0.559
2021	328	8	0.02938225	0.317	0.56
2021	328	8.5	0.11109792	3.078	0.56
2021	328	9	0.11284778	13.31	0.561
2021	328	9.5	0.13638863	30.79	0.56
2021	328	10	0.19847363	51.22	0.559
2021	328	10.5	0.19216937	67.75	0.557
2021	328	11	0.16078979	68.14	0.556
2021	328	11.5	0.19959736	72.18	0.557
2021	328	12	0.1773424	66.79	0.556
2021	328	12.5	0.62822833	54.05	0.556
2021	328	13	0.16682321	57.18	0.554
2021	328	13.5	0.11250137	34.36	0.556
2021	328	14	0.11652146	19.18	0.554
2021	328	14.5	0.10808452	9.4	0.554
2021	328	15	0.12148191	1.877	0.556
2021	328	15.5	0.16589998	0.287	0.552
2021	328	16	0.3372268	0.168	0.552
2021	328	16.5	0.15128556	0.168	0.552
2021	328	17	0.1703878	0.118	0.55
2021	328	17.5	0.1440528	0.131	0.549
2021	328	18	0.14082132	0.183	0.548
2021	328	18.5	0.11015655	0.168	0.549
2021	328	19	0.10820439	0.127	0.549
2021	328	19.5	0.0824179	0.124	0.549
2021	328	20	0.06203045	0.109	0.549
2021	328	20.5	0.08292122	0.09	0.549
2021	328	21	0.08074932	0.066	0.549
2021	328	21.5	0.161002	0.08	0.552
2021	328	22	0.09744193	0.088	0.55
2021	328	22.5	0.07646855	0.09	0.548
2021	328	23	0.1128837	0.095	0.55
2021	328	23.5	0.1499894	0.099	0.549
2021	329	0	0.06636113	0.133	0.548
2021	329	0.5	0.05148534	0.133	0.549
2021	329	1	0.05087461	0.114	0.548
2021	329	1.5	-0.0884809	0.094	0.549
2021	329	2	0.034299	0.087	0.548
2021	329	2.5	0.0193826	0.076	0.547
2021	329	3	-0.1405647	0.07	0.547
2021	329	3.5	0.01285019	0.073	0.546
2021	329	4	0.04430416	0.092	0.547
2021	329	4.5	0.0909218	0.08	0.547
2021	329	5	0.08248134	0.09	0.547
2021	329	5.5	0.06866437	0.101	0.547
2021	329	6	0.04335373	0.107	0.546
2021	329	6.5	0.0465561	0.105	0.547
2021	329	7	0.04680026	0.108	0.548
2021	329	7.5	0.05316729	0.12	0.546
2021	329	8	0.06442863	0.205	0.545
2021	329	8.5	0.07317943	1.908	0.546
2021	329	9	0.05305746	14.27	0.546
2021	329	9.5	0.09073044	35.48	0.546
2021	329	10	0.06264853	24.13	0.546
2021	329	10.5	0.06144594	32.46	0.547
2021	329	11	0.08113435	32.36	0.546
2021	329	11.5	0.13116081	35.14	0.546
2021	329	12	0.08363565	50.06	0.545
2021	329	12.5	0.07624048	68.93	0.546
2021	329	13	0.08147258	81.6	0.545
2021	329	13.5	0.06222617	29.99	0.545
2021	329	14	0.05977324	17.62	0.547
2021	329	14.5	0.06428643	7.464	0.547
2021	329	15	0.0622424	1.335	0.545
2021	329	15.5	0.09090503	0.127	0.545
2021	329	16	0.08190435	0.053	0.545
2021	329	16.5	0.07644087	0.053	0.546
2021	329	17	0.0770545	0.041	0.546
2021	329	17.5	0.06692995	0.035	0.547
2021	329	18	0.0632127	0.03	0.547
2021	329	18.5	0.07093267	0.033	0.545
2021	329	19	0.07217844	0.031	0.545
2021	329	19.5	0.08698899	0.026	0.547
2021	329	20	0.08809969	0.037	0.545
2021	329	20.5	0.06865216	0.039	0.548
2021	329	21	0.08762048	0.09	0.546
2021	329	21.5	0.08095991	0.139	0.544
2021	329	22	0.043193	0.145	0.546
2021	329	22.5	0.08589434	0.134	0.547
2021	329	23	0.08294228	0.125	0.547
2021	329	23.5	0.0764219	0.122	0.546
2021	330	0	0.0952007	0.12	0.546
2021	330	0.5	0.09867107	0.136	0.545
2021	330	1	0.09213067	0.112	0.546
2021	330	1.5	0.1200171	0.046	0.546
2021	330	2	0.0831255	0.039	0.545
2021	330	2.5	0.09963509	0.047	0.545
2021	330	3	0.06817353	0.036	0.545
2021	330	3.5	0.08502353	0.035	0.546
2021	330	4	0.09184758	0.039	0.546
2021	330	4.5	0.0679024	0.043	0.546
2021	330	5	0.0861023	0.036	0.546
2021	330	5.5	0.10696891	0.039	0.545
2021	330	6	0.09686148	0.039	0.544
2021	330	6.5	0.11674219	0.066	0.544
2021	330	7	0.09272129	0.077	0.543
2021	330	7.5	0.10474482	0.051	0.542
2021	330	8	0.1096783	0.182	0.543
2021	330	8.5	0.1422856	2.094	0.542
2021	330	9	0.10048023	11.52	0.543
2021	330	9.5	0.10284878	27.86	0.542
2021	330	10	0.12039382	49.84	0.542
2021	330	10.5	0.1678277	75.48	0.543
2021	330	11	0.13233133	96.2	0.543
2021	330	11.5	0.12885986	110.3	0.542
2021	330	12	-0.07156971	115.2	0.542
2021	330	12.5	0.08073203	107.8	0.541
2021	330	13	0.08679505	85.7	0.543
2021	330	13.5	0.09357681	56.02	0.546
2021	330	14	0.05703845	28.03	0.54
2021	330	14.5	0.11977294	9.64	0.541
2021	330	15	0.05361063	1.777	0.541
2021	330	15.5	0.06310783	0.304	0.542
2021	330	16	0.05018455	0.213	0.542
2021	330	16.5	0.07756515	0.205	0.545
2021	330	17	0.07664566	0.207	0.541
2021	330	17.5	0.07873276	0.202	0.541
2021	330	18	0.07791422	0.187	0.541
2021	330	18.5	0.04349115	0.205	0.542
2021	330	19	0.01673751	0.198	0.541
2021	330	19.5	0.04703258	0.184	0.541
2021	330	20	0.01452048	0.19	0.54
2021	330	20.5	0.02958021	0.197	0.541
2021	330	21	0.07692793	0.207	0.541
2021	330	21.5	0.03780441	0.214	0.54
2021	330	22	0.05428899	0.209	0.54
2021	330	22.5	0.03842309	0.203	0.54
2021	330	23	0.04569754	0.191	0.54
2021	330	23.5	0.05106816	0.167	0.542
2021	331	0	0.01950903	0.206	0.54
2021	331	0.5	0.02908817	0.209	0.54
2021	331	1	0.06000799	0.21	0.541
2021	331	1.5	0.03789913	0.205	0.54
2021	331	2	0.03075692	0.189	0.539
2021	331	2.5	0.03625041	0.19	0.54
2021	331	3	0.02507723	0.2	0.54
2021	331	3.5	0.03197926	0.198	0.54
2021	331	4	0.03137814	0.212	0.539
2021	331	4.5	0.03408584	0.131	0.541
2021	331	5	0.10145298	0.147	0.554
2021	331	5.5	0.10042292	0.092	0.54
2021	331	6	0.05969882	0.141	0.54
2021	331	6.5	0.09331726	0.137	0.54
2021	331	7	0.11343113	0.197	0.54
2021	331	7.5	0.04143592	0.182	0.541
2021	331	8	0.10685373	0.24	0.541
2021	331	8.5	0.09318151	0.884	0.54
2021	331	9	0.09056014	4.483	0.54
2021	331	9.5	0.06143406	11.81	0.541
2021	331	10	0.0502437	12.1	0.54
2021	331	10.5	0.05060335	19.25	0.544
2021	331	11	0.06764848	22.88	0.542
2021	331	11.5	-0.01140084	33.14	0.541
2021	331	12	0.12858731	38.26	0.541
2021	331	12.5	0.10972201	29.38	0.541
2021	331	13	0.06202878	14.21	0.54
2021	331	13.5	0.0311887	8.69	0.54
2021	331	14	0.0750947	5.264	0.54
2021	331	14.5	0.10728286	2.999	0.542
2021	331	15	0.10372128	0.639	0.54
2021	331	15.5	0.11411902	0.164	0.54
2021	331	16	0.1259261	0.063	0.539
2021	331	16.5	0.10798666	0.082	0.539
2021	331	17	0.11164016	0.069	0.539
2021	331	17.5	0.13198502	0.095	0.541
2021	331	18	0.08007894	0.084	0.539
2021	331	18.5	0.0962955	0.073	0.538
2021	331	19	0.0991377	0.072	0.538
2021	331	19.5	0.1979869	0.068	0.539
2021	331	20	0.15791561	0.068	0.539
2021	331	20.5	0.19774476	0.082	0.539
2021	331	21	0.10551134	0.074	0.538
2021	331	21.5	0.08228938	0.064	0.538
2021	331	22	0.10451019	0.054	0.539
2021	331	22.5	0.10425947	0.054	0.537
2021	331	23	0.08799585	0.083	0.538
2021	331	23.5	0.09583495	0.076	0.537
2021	332	0	0.09412149	0.092	0.538
2021	332	0.5	0.07932036	0.065	0.537
2021	332	1	0.08953463	0.056	0.538
2021	332	1.5	0.0330913	0.054	0.539
2021	332	2	0.08363684	0.056	0.538
2021	332	2.5	0.08650956	0.078	0.538
2021	332	3	0.094071	0.093	0.537
2021	332	3.5	0.0412327	0.076	0.537
2021	332	4	0.04796605	0.091	0.537
2021	332	4.5	0.07792239	0.057	0.537
2021	332	5	0.07650429	0.083	0.538
2021	332	5.5	0.06274783	0.087	0.538
2021	332	6	0.06017293	0.074	0.538
2021	332	6.5	0.06310791	0.079	0.539
2021	332	7	0.04671128	0.078	0.537
2021	332	7.5	0.07817381	0.078	0.538
2021	332	8	0.07810057	0.091	0.538
2021	332	8.5	0.02989093	0.625	0.537
2021	332	9	0.09066498	3.53	0.539
2021	332	9.5	0.1447295	9.29	0.538
2021	332	10	0.06987138	16.2	0.537
2021	332	10.5	0.08067051	23.19	0.537
2021	332	11	0.07776313	27.77	0.537
2021	332	11.5	0.06662741	30.07	0.536
2021	332	12	0.07907702	27.1	0.536
2021	332	12.5	0.08265643	25.67	0.536
2021	332	13	0.06401135	22.04	0.537
2021	332	13.5	-0.01362842	16.92	0.537
2021	332	14	0.08284804	10.47	0.535
2021	332	14.5	0.060875	4.065	0.536
2021	332	15	0.07512549	0.782	0.536
2021	332	15.5	0.07620483	0.165	0.534
2021	332	16	0.08679733	0.16	0.535
2021	332	16.5	0.0589512	0.144	0.535
2021	332	17	0.07612322	0.177	0.534
2021	332	17.5	0.07682163	0.191	0.535
2021	332	18	0.08301707	0.164	0.535
2021	332	18.5	0.08264232	0.14	0.536
2021	332	19	0.09064376	0.162	0.535
2021	332	19.5	0.08514638	0.189	0.535
2021	332	20	0.07859091	0.187	0.534
2021	332	20.5	0.08813058	0.199	0.536
2021	332	21	0.07678828	0.202	0.536
2021	332	21.5	0.0808105	0.199	0.535
2021	332	22	0.11961165	0.201	0.535
2021	332	22.5	0.10172699	0.209	0.539
2021	332	23	0.09149407	0.193	0.537
2021	332	23.5	0.08110992	0.204	0.535
2021	333	0	0.08797106	0.212	0.536
2021	333	0.5	0.02721042	0.177	0.536
2021	333	1	0.0571076	0.197	0.535
2021	333	1.5	0.08980635	0.201	0.535
2021	333	2	0.0270908	0.215	0.536
2021	333	2.5	0.04838493	0.167	0.535
2021	333	3	0.10436672	0.207	0.536
2021	333	3.5	0.09222137	0.174	0.536
2021	333	4	0.10457771	0.182	0.535
2021	333	4.5	-0.04072772	0.178	0.535
2021	333	5	0.1022356	0.184	0.536
2021	333	5.5	0.08761355	0.185	0.534
2021	333	6	0.09002262	0.167	0.535
2021	333	6.5	0.0912176	0.167	0.534
2021	333	7	0.09886057	0.155	0.534
2021	333	7.5	0.0984622	0.15	0.537
2021	333	8	0.11779115	0.176	0.535
2021	333	8.5	0.0997681	0.614	0.535
2021	333	9	0.03678939	3.536	0.535
2021	333	9.5	0.1190415	10.65	0.536
2021	333	10	0.1197885	21.06	0.534
2021	333	10.5	0.06998573	39.07	0.534
2021	333	11	0.08987083	36.09	0.537
2021	333	11.5	0.10534	39.78	0.536
2021	333	12	0.08705979	37.93	0.533
2021	333	12.5	0.08643968	32.52	0.533
2021	333	13	0.0577442	32.75	0.533
2021	333	13.5	0.08720012	33.28	0.533
2021	333	14	0.0760966	13.68	0.533
2021	333	14.5	0.0776909	4.197	0.533
2021	333	15	0.0598967	0.76	0.532
2021	333	15.5	0.13651465	0.202	0.531
2021	333	16	0.11591636	0.157	0.532
2021	333	16.5	0.08753349	0.151	0.532
2021	333	17	0.13834543	0.142	0.531
2021	333	17.5	0.1493846	0.134	0.531
2021	333	18	0.12164139	0.127	0.531
2021	333	18.5	0.11250782	0.13	0.529
2021	333	19	0.11587745	0.122	0.531
2021	333	19.5	0.12063401	0.123	0.53
2021	333	20	0.11504096	0.147	0.531
2021	333	20.5	0.2151622	0.175	0.529
2021	333	21	0.1914496	0.138	0.529
2021	333	21.5	0.12102662	0.14	0.526
2021	333	22	0.11172358	0.2	0.527
2021	333	22.5	0.16575789	0.164	0.529
2021	333	23	0.09300201	0.179	0.53
2021	333	23.5	0.13172138	0.201	0.527
2021	334	0	0.10278797	0.203	0.527
2021	334	0.5	0.09229895	0.197	0.525
2021	334	1	0.09423731	0.199	0.525
2021	334	1.5	0.15344863	0.145	0.525
2021	334	2	0.19647262	0.061	0.526
